participant	trial	trial_withinbloc	trial_file_id	is_idTrack	is_practice	complexity_globalcrowding	complexity_crowding	complexity_innercrowding	complexity_deformation	globalcrowding	crowding	innercrowding	deformation	trial_start	trial_end	task_start	task_end	highlight_start	highlight_end	animation_start	animation_end	answer_start	answer_end	target_0	target_1	target_2	answer_0	answer_1	answer_2	error_0	error_1	error_2	error	normalized_error	noID_hits	noID_accuracy	noID_perfect	ID_hits	ID_accuracy	ID_perfect	ID_wrongID	ID_wrongID_percent	any_ID_wrongID
p13	8	0	30	true	false	L	L	L	L	0.5880	0.4511	2.8828	0.0064	2014-02-24 09:58:58.707	2014-02-24 09:59:12.685	2014-02-24 09:59:00.377	2014-02-24 09:59:11.811	2014-02-24 09:59:00.377	2014-02-24 09:59:03.185	2014-02-24 09:59:03.855	2014-02-24 09:59:05.727	2014-02-24 09:59:05.727	2014-02-24 09:59:11.811	18	23	25	18	23	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	9	1	6	true	false	H	H	L	H	0.7672	0.6774	3.8716	0.0344	2014-02-24 09:59:12.997	2014-02-24 09:59:28.691	2014-02-24 09:59:13.668	2014-02-24 09:59:27.755	2014-02-24 09:59:13.668	2014-02-24 09:59:17.303	2014-02-24 09:59:17.911	2014-02-24 09:59:19.783	2014-02-24 09:59:19.783	2014-02-24 09:59:27.755	1	11	28	1	11	28	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	10	2	5	true	false	M	L	H	L	0.6830	0.4696	10.6758	0.0108	2014-02-24 09:59:28.987	2014-02-24 09:59:46.163	2014-02-24 09:59:29.673	2014-02-24 09:59:43.339	2014-02-24 09:59:29.673	2014-02-24 09:59:33.511	2014-02-24 09:59:34.275	2014-02-24 09:59:36.147	2014-02-24 09:59:36.147	2014-02-24 09:59:43.339	6	17	26	0	24	26	0.1401	0.1024	0.0000	0.0808	0.1454	1	0.3333	0	1	0.3333	0	0	0.0000	0
p13	11	3	53	true	false	H	H	H	L	0.7515	0.6184	9.4897	0.0094	2014-02-24 09:59:46.475	2014-02-24 10:00:05.429	2014-02-24 09:59:47.083	2014-02-24 10:00:02.168	2014-02-24 09:59:47.083	2014-02-24 09:59:50.578	2014-02-24 09:59:51.311	2014-02-24 09:59:53.183	2014-02-24 09:59:53.183	2014-02-24 10:00:02.168	3	14	29	12	6	29	0.5279	0.2068	0.0000	0.2449	0.4274	1	0.3333	0	1	0.3333	0	0	0.0000	0
p13	12	4	54	true	false	M	L	H	H	0.6462	0.4694	9.8119	0.0307	2014-02-24 10:00:05.741	2014-02-24 10:00:23.774	2014-02-24 10:00:06.646	2014-02-24 10:00:22.885	2014-02-24 10:00:06.646	2014-02-24 10:00:13.432	2014-02-24 10:00:14.352	2014-02-24 10:00:16.224	2014-02-24 10:00:16.224	2014-02-24 10:00:22.885	22	27	28	22	27	28	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	13	5	27	true	false	M	H	L	L	0.7345	0.6358	3.9039	0.0080	2014-02-24 10:00:24.071	2014-02-24 10:00:38.454	2014-02-24 10:00:24.601	2014-02-24 10:00:36.941	2014-02-24 10:00:24.601	2014-02-24 10:00:28.408	2014-02-24 10:00:28.891	2014-02-24 10:00:30.763	2014-02-24 10:00:30.763	2014-02-24 10:00:36.941	8	16	24	8	27	24	0.0000	0.4715	0.0000	0.1572	0.3444	2	0.6667	0	2	0.6667	0	0	0.0000	0
p13	14	6	47	true	false	M	L	H	H	0.6303	0.3961	11.7381	0.0310	2014-02-24 10:00:38.766	2014-02-24 10:00:55.864	2014-02-24 10:00:39.546	2014-02-24 10:00:54.912	2014-02-24 10:00:39.546	2014-02-24 10:00:42.713	2014-02-24 10:00:43.399	2014-02-24 10:00:45.271	2014-02-24 10:00:45.271	2014-02-24 10:00:54.912	3	17	25	3	17	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	15	7	38	true	false	M	H	L	H	0.6902	0.6321	3.5584	0.0340	2014-02-24 10:00:56.176	2014-02-24 10:01:13.304	2014-02-24 10:00:56.893	2014-02-24 10:01:11.417	2014-02-24 10:00:56.893	2014-02-24 10:01:02.884	2014-02-24 10:01:03.461	2014-02-24 10:01:05.333	2014-02-24 10:01:05.333	2014-02-24 10:01:11.417	4	9	23	4	9	17	0.0000	0.0000	0.1075	0.0358	0.0771	2	0.6667	0	2	0.6667	0	0	0.0000	0
p13	16	8	48	true	false	L	L	H	L	0.6288	0.4359	12.4976	0.0091	2014-02-24 10:01:22.352	2014-02-24 10:01:38.92	2014-02-24 10:01:23.179	2014-02-24 10:01:38.748	2014-02-24 10:01:23.179	2014-02-24 10:01:28.967	2014-02-24 10:01:29.575	2014-02-24 10:01:31.447	2014-02-24 10:01:31.447	2014-02-24 10:01:38.748	12	18	22	12	18	22	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	17	9	8	true	false	M	H	L	L	0.7077	0.6956	3.6273	0.0098	2014-02-24 10:01:39.247	2014-02-24 10:01:53.303	2014-02-24 10:01:39.871	2014-02-24 10:01:52.461	2014-02-24 10:01:39.871	2014-02-24 10:01:43.569	2014-02-24 10:01:44.193	2014-02-24 10:01:46.065	2014-02-24 10:01:46.065	2014-02-24 10:01:52.461	13	16	19	13	16	19	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	18	10	13	true	false	H	H	L	H	0.8023	0.6212	3.1556	0.0375	2014-02-24 10:01:53.615	2014-02-24 10:02:09.168	2014-02-24 10:01:54.348	2014-02-24 10:02:08.232	2014-02-24 10:01:54.348	2014-02-24 10:01:58.201	2014-02-24 10:01:58.997	2014-02-24 10:02:00.869	2014-02-24 10:02:00.869	2014-02-24 10:02:08.232	14	23	29	14	23	29	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	19	11	9	true	false	M	L	L	H	0.6500	0.4687	3.6879	0.0291	2014-02-24 10:02:09.465	2014-02-24 10:02:28.512	2014-02-24 10:02:10.057	2014-02-24 10:02:27.888	2014-02-24 10:02:10.057	2014-02-24 10:02:16.89	2014-02-24 10:02:17.452	2014-02-24 10:02:19.324	2014-02-24 10:02:19.324	2014-02-24 10:02:27.888	1	21	23	1	21	23	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	20	12	40	true	false	M	L	L	H	0.6980	0.4539	1.9644	0.0291	2014-02-24 10:02:28.824	2014-02-24 10:02:45.36	2014-02-24 10:02:29.355	2014-02-24 10:02:45.142	2014-02-24 10:02:29.355	2014-02-24 10:02:36.343	2014-02-24 10:02:36.936	2014-02-24 10:02:38.808	2014-02-24 10:02:38.808	2014-02-24 10:02:45.142	8	11	25	8	11	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	21	13	49	true	false	H	H	H	L	0.7422	0.6619	10.9899	0.0050	2014-02-24 10:02:45.657	2014-02-24 10:03:02.333	2014-02-24 10:02:46.109	2014-02-24 10:03:00.586	2014-02-24 10:02:46.109	2014-02-24 10:02:49.135	2014-02-24 10:02:49.728	2014-02-24 10:02:51.6	2014-02-24 10:02:51.6	2014-02-24 10:03:00.586	23	24	29	23	24	28	0.0000	0.0000	0.6041	0.2014	0.3598	2	0.6667	0	2	0.6667	0	0	0.0000	0
p13	22	14	17	true	false	M	L	H	L	0.6420	0.4608	10.9056	0.0065	2014-02-24 10:03:02.645	2014-02-24 10:03:25.717	2014-02-24 10:03:03.269	2014-02-24 10:03:25.561	2014-02-24 10:03:03.269	2014-02-24 10:03:07.887	2014-02-24 10:03:08.589	2014-02-24 10:03:10.461	2014-02-24 10:03:10.461	2014-02-24 10:03:25.561	0	3	11	0	10	16	0.0000	0.2157	0.2577	0.1578	0.2628	1	0.3333	0	1	0.3333	0	0	0.0000	0
p13	23	15	24	true	false	L	L	L	H	0.5968	0.4366	3.7572	0.0331	2014-02-24 10:03:26.014	2014-02-24 10:03:40.709	2014-02-24 10:03:26.763	2014-02-24 10:03:40.491	2014-02-24 10:03:26.763	2014-02-24 10:03:31.177	2014-02-24 10:03:31.817	2014-02-24 10:03:33.689	2014-02-24 10:03:33.689	2014-02-24 10:03:40.491	7	15	29	7	15	29	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	24	16	60	true	false	H	H	H	L	0.7650	0.6124	9.4886	0.0094	2014-02-24 10:03:44.952	2014-02-24 10:04:03.08	2014-02-24 10:03:45.842	2014-02-24 10:04:01.535	2014-02-24 10:03:45.842	2014-02-24 10:03:51.692	2014-02-24 10:03:52.378	2014-02-24 10:03:54.25	2014-02-24 10:03:54.25	2014-02-24 10:04:01.535	9	26	27	9	16	27	0.0000	0.7816	0.0000	0.2605	0.5099	2	0.6667	0	2	0.6667	0	0	0.0000	0
p13	25	17	32	true	false	M	L	L	L	0.6332	0.4672	3.1103	0.0085	2014-02-24 10:04:03.392	2014-02-24 10:04:17.244	2014-02-24 10:04:03.969	2014-02-24 10:04:16.964	2014-02-24 10:04:03.969	2014-02-24 10:04:08.274	2014-02-24 10:04:08.93	2014-02-24 10:04:10.802	2014-02-24 10:04:10.802	2014-02-24 10:04:16.964	4	13	25	4	13	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	26	18	34	true	false	M	L	H	L	0.7194	0.4301	16.7818	0.0107	2014-02-24 10:04:17.556	2014-02-24 10:04:36.744	2014-02-24 10:04:18.087	2014-02-24 10:04:35.465	2014-02-24 10:04:18.087	2014-02-24 10:04:22.923	2014-02-24 10:04:23.5	2014-02-24 10:04:25.372	2014-02-24 10:04:25.372	2014-02-24 10:04:35.465	1	4	19	1	3	19	0.0000	0.3701	0.0000	0.1234	0.2090	2	0.6667	0	2	0.6667	0	0	0.0000	0
p13	27	19	18	true	false	M	H	L	H	0.6969	0.6623	2.2653	0.0298	2014-02-24 10:04:37.072	2014-02-24 10:04:59.24	2014-02-24 10:04:37.618	2014-02-24 10:04:56.853	2014-02-24 10:04:37.618	2014-02-24 10:04:43.905	2014-02-24 10:04:44.56	2014-02-24 10:04:46.432	2014-02-24 10:04:46.432	2014-02-24 10:04:56.853	24	25	29	25	24	29	0.1025	0.1025	0.0000	0.0683	0.1300	3	1.0000	1	1	0.3333	0	2	0.6667	1
p13	28	20	37	true	false	M	L	L	L	0.6454	0.4523	3.7479	0.0088	2014-02-24 10:04:59.552	2014-02-24 10:05:14.824	2014-02-24 10:05:00.02	2014-02-24 10:05:14.574	2014-02-24 10:05:00.02	2014-02-24 10:05:04.278	2014-02-24 10:05:04.762	2014-02-24 10:05:06.634	2014-02-24 10:05:06.634	2014-02-24 10:05:14.574	11	20	22	11	20	22	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	29	21	11	true	false	M	H	L	L	0.6598	0.6107	3.6470	0.0082	2014-02-24 10:05:15.136	2014-02-24 10:05:27.195	2014-02-24 10:05:15.62	2014-02-24 10:05:27.008	2014-02-24 10:05:15.62	2014-02-24 10:05:18.428	2014-02-24 10:05:18.974	2014-02-24 10:05:20.846	2014-02-24 10:05:20.846	2014-02-24 10:05:27.008	0	17	26	0	17	26	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	30	22	39	true	false	M	L	L	H	0.6665	0.4695	3.7065	0.0296	2014-02-24 10:05:27.491	2014-02-24 10:05:45.135	2014-02-24 10:05:27.928	2014-02-24 10:05:44.932	2014-02-24 10:05:27.928	2014-02-24 10:05:33.575	2014-02-24 10:05:34.09	2014-02-24 10:05:35.962	2014-02-24 10:05:35.962	2014-02-24 10:05:44.932	14	18	28	21	18	28	0.7982	0.0000	0.0000	0.2661	0.5049	2	0.6667	0	2	0.6667	0	0	0.0000	0
p13	31	23	29	true	false	M	H	L	H	0.6611	0.6371	3.8426	0.0295	2014-02-24 10:05:45.431	2014-02-24 10:06:07.178	2014-02-24 10:05:46.055	2014-02-24 10:06:05.758	2014-02-24 10:05:46.055	2014-02-24 10:05:52.42	2014-02-24 10:05:52.997	2014-02-24 10:05:54.869	2014-02-24 10:05:54.869	2014-02-24 10:06:05.758	9	16	20	12	16	20	0.1300	0.0000	0.0000	0.0433	0.0816	2	0.6667	0	2	0.6667	0	0	0.0000	0
p13	32	24	36	true	false	M	H	L	L	0.6444	0.6345	3.1264	0.0104	2014-02-24 10:06:11.873	2014-02-24 10:06:26.194	2014-02-24 10:06:12.669	2014-02-24 10:06:25.321	2014-02-24 10:06:12.669	2014-02-24 10:06:16.195	2014-02-24 10:06:16.756	2014-02-24 10:06:18.628	2014-02-24 10:06:18.628	2014-02-24 10:06:25.321	0	5	24	0	5	24	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	33	25	55	true	false	M	H	H	H	0.6650	0.6248	9.5495	0.0350	2014-02-24 10:06:26.491	2014-02-24 10:06:43.042	2014-02-24 10:06:27.068	2014-02-24 10:06:42.231	2014-02-24 10:06:27.068	2014-02-24 10:06:31.139	2014-02-24 10:06:31.732	2014-02-24 10:06:33.604	2014-02-24 10:06:33.604	2014-02-24 10:06:42.231	6	11	15	6	11	15	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	34	26	59	true	false	M	H	H	L	0.7186	0.6138	10.3686	0.0088	2014-02-24 10:06:43.339	2014-02-24 10:07:00.124	2014-02-24 10:06:44.041	2014-02-24 10:06:59.438	2014-02-24 10:06:44.041	2014-02-24 10:06:49.282	2014-02-24 10:06:49.984	2014-02-24 10:06:51.856	2014-02-24 10:06:51.856	2014-02-24 10:06:59.438	1	5	6	1	5	6	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	35	27	50	true	false	H	H	H	H	0.7695	0.6187	13.0115	0.0323	2014-02-24 10:07:00.421	2014-02-24 10:07:17.908	2014-02-24 10:07:00.967	2014-02-24 10:07:16.957	2014-02-24 10:07:00.967	2014-02-24 10:07:07.378	2014-02-24 10:07:08.47	2014-02-24 10:07:10.342	2014-02-24 10:07:10.342	2014-02-24 10:07:16.957	14	24	27	14	24	27	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	36	28	41	true	false	M	L	L	H	0.6508	0.4686	3.7417	0.0318	2014-02-24 10:07:18.22	2014-02-24 10:07:35.973	2014-02-24 10:07:18.797	2014-02-24 10:07:31.933	2014-02-24 10:07:18.797	2014-02-24 10:07:23.322	2014-02-24 10:07:23.899	2014-02-24 10:07:25.771	2014-02-24 10:07:25.771	2014-02-24 10:07:31.933	2	22	23	23	22	2	0.7085	0.0000	0.7085	0.4724	0.6920	3	1.0000	1	1	0.3333	0	2	0.6667	1
p13	37	29	42	true	false	H	H	H	H	0.7454	0.6136	11.0097	0.0292	2014-02-24 10:07:36.27	2014-02-24 10:07:56.518	2014-02-24 10:07:36.8	2014-02-24 10:07:54.537	2014-02-24 10:07:36.8	2014-02-24 10:07:42.322	2014-02-24 10:07:42.962	2014-02-24 10:07:44.834	2014-02-24 10:07:44.834	2014-02-24 10:07:54.537	11	14	24	11	24	27	0.0000	0.9917	0.8630	0.6182	0.9938	2	0.6667	0	1	0.3333	0	1	0.3333	1
p13	38	30	62	true	false	M	H	H	L	0.7067	0.6147	9.5524	0.0101	2014-02-24 10:07:56.815	2014-02-24 10:08:15.082	2014-02-24 10:07:57.673	2014-02-24 10:08:13.101	2014-02-24 10:07:57.673	2014-02-24 10:08:03.382	2014-02-24 10:08:04.116	2014-02-24 10:08:05.988	2014-02-24 10:08:05.988	2014-02-24 10:08:13.101	4	16	25	1	21	25	0.0883	0.1962	0.0000	0.0948	0.1587	1	0.3333	0	1	0.3333	0	0	0.0000	0
p13	39	31	31	true	false	L	L	L	L	0.6168	0.4449	2.6770	0.0041	2014-02-24 10:08:15.394	2014-02-24 10:08:30.136	2014-02-24 10:08:15.909	2014-02-24 10:08:29.466	2014-02-24 10:08:15.909	2014-02-24 10:08:20.199	2014-02-24 10:08:20.62	2014-02-24 10:08:22.492	2014-02-24 10:08:22.492	2014-02-24 10:08:29.466	11	12	13	11	12	13	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	40	32	57	true	false	M	H	H	H	0.7288	0.6445	10.2963	0.0304	2014-02-24 10:08:34.832	2014-02-24 10:08:55.783	2014-02-24 10:08:35.83	2014-02-24 10:08:51.337	2014-02-24 10:08:35.83	2014-02-24 10:08:38.514	2014-02-24 10:08:41.571	2014-02-24 10:08:43.443	2014-02-24 10:08:43.443	2014-02-24 10:08:51.337	15	18	25	15	27	0	0.0000	0.1892	0.1847	0.1246	0.2233	1	0.3333	0	1	0.3333	0	0	0.0000	0
p13	41	33	58	true	false	M	H	H	H	0.7215	0.6135	9.5307	0.0291	2014-02-24 10:08:56.095	2014-02-24 10:09:16.266	2014-02-24 10:08:57.436	2014-02-24 10:09:13.91	2014-02-24 10:08:57.436	2014-02-24 10:09:04.207	2014-02-24 10:09:04.831	2014-02-24 10:09:06.703	2014-02-24 10:09:06.703	2014-02-24 10:09:13.91	10	23	25	10	20	25	0.0000	0.1509	0.0000	0.0503	0.0908	2	0.6667	0	2	0.6667	0	0	0.0000	0
p13	42	34	33	true	false	M	L	H	L	0.6529	0.4493	9.6669	0.0073	2014-02-24 10:09:16.562	2014-02-24 10:09:36.873	2014-02-24 10:09:17.327	2014-02-24 10:09:34.83	2014-02-24 10:09:17.327	2014-02-24 10:09:23.785	2014-02-24 10:09:25.158	2014-02-24 10:09:27.03	2014-02-24 10:09:27.03	2014-02-24 10:09:34.83	0	9	25	0	3	9	0.0000	0.7626	0.8823	0.5483	0.9609	2	0.6667	0	1	0.3333	0	1	0.3333	1
p13	43	35	16	true	false	H	H	L	L	0.7521	0.6207	3.9992	0.0039	2014-02-24 10:09:37.185	2014-02-24 10:09:52.364	2014-02-24 10:09:38.901	2014-02-24 10:09:51.553	2014-02-24 10:09:38.901	2014-02-24 10:09:42.879	2014-02-24 10:09:43.535	2014-02-24 10:09:45.407	2014-02-24 10:09:45.407	2014-02-24 10:09:51.553	6	23	26	6	23	26	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	44	36	35	true	false	M	L	L	L	0.6785	0.4547	3.5671	0.0036	2014-02-24 10:09:52.661	2014-02-24 10:10:06.919	2014-02-24 10:09:53.144	2014-02-24 10:10:06.529	2014-02-24 10:09:53.144	2014-02-24 10:09:57.965	2014-02-24 10:09:58.635	2014-02-24 10:10:00.492	2014-02-24 10:10:00.492	2014-02-24 10:10:06.529	1	19	29	1	19	29	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	45	37	1	true	false	M	L	L	H	0.6734	0.4414	3.4793	0.0295	2014-02-24 10:10:07.215	2014-02-24 10:10:20.397	2014-02-24 10:10:07.668	2014-02-24 10:10:20.195	2014-02-24 10:10:07.668	2014-02-24 10:10:11.646	2014-02-24 10:10:12.207	2014-02-24 10:10:14.079	2014-02-24 10:10:14.079	2014-02-24 10:10:20.195	15	23	26	15	23	26	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	46	38	63	true	false	M	L	H	H	0.6692	0.4282	10.3299	0.0294	2014-02-24 10:10:20.694	2014-02-24 10:10:38.135	2014-02-24 10:10:21.146	2014-02-24 10:10:36.762	2014-02-24 10:10:21.146	2014-02-24 10:10:26.076	2014-02-24 10:10:26.513	2014-02-24 10:10:28.385	2014-02-24 10:10:28.385	2014-02-24 10:10:36.762	18	20	22	23	20	22	0.0963	0.0000	0.0000	0.0321	0.0548	2	0.6667	0	2	0.6667	0	0	0.0000	0
p13	47	39	51	true	false	M	H	H	L	0.7233	0.6215	11.7244	0.0069	2014-02-24 10:10:38.431	2014-02-24 10:10:52.736	2014-02-24 10:10:39.039	2014-02-24 10:10:50.521	2014-02-24 10:10:39.039	2014-02-24 10:10:41.863	2014-02-24 10:10:42.44	2014-02-24 10:10:44.312	2014-02-24 10:10:44.312	2014-02-24 10:10:50.521	0	10	27	21	10	27	0.1479	0.0000	0.0000	0.0493	0.0807	2	0.6667	0	2	0.6667	0	0	0.0000	0
p13	48	40	10	true	false	M	H	L	L	0.6917	0.6418	3.9400	0.0032	2014-02-24 10:10:57.245	2014-02-24 10:11:09.147	2014-02-24 10:10:59.054	2014-02-24 10:11:08.882	2014-02-24 10:10:59.054	2014-02-24 10:11:00.911	2014-02-24 10:11:01.347	2014-02-24 10:11:03.219	2014-02-24 10:11:03.219	2014-02-24 10:11:08.882	6	8	28	6	8	28	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	49	41	43	true	false	M	L	H	H	0.6795	0.4402	10.0153	0.0315	2014-02-24 10:11:09.444	2014-02-24 10:11:24.217	2014-02-24 10:11:10.255	2014-02-24 10:11:23.531	2014-02-24 10:11:10.255	2014-02-24 10:11:14.202	2014-02-24 10:11:14.888	2014-02-24 10:11:16.76	2014-02-24 10:11:16.76	2014-02-24 10:11:23.531	17	22	29	17	22	29	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	50	42	12	true	false	L	L	L	H	0.6220	0.4375	2.3572	0.0297	2014-02-24 10:11:24.514	2014-02-24 10:11:48.07	2014-02-24 10:11:25.184	2014-02-24 10:11:46.79	2014-02-24 10:11:25.184	2014-02-24 10:11:31.097	2014-02-24 10:11:31.955	2014-02-24 10:11:33.827	2014-02-24 10:11:33.827	2014-02-24 10:11:46.79	11	12	17	29	12	17	0.2018	0.0000	0.0000	0.0673	0.1135	2	0.6667	0	2	0.6667	0	0	0.0000	0
p13	51	43	14	true	false	M	L	H	L	0.6710	0.4219	13.6920	0.0097	2014-02-24 10:11:48.366	2014-02-24 10:12:01.891	2014-02-24 10:11:49.099	2014-02-24 10:12:01.486	2014-02-24 10:11:49.099	2014-02-24 10:11:52.048	2014-02-24 10:11:52.703	2014-02-24 10:11:54.575	2014-02-24 10:11:54.575	2014-02-24 10:12:01.486	9	21	22	9	21	22	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	52	44	2	true	false	M	H	L	H	0.7262	0.6466	2.9646	0.0347	2014-02-24 10:12:02.188	2014-02-24 10:12:22.483	2014-02-24 10:12:02.796	2014-02-24 10:12:18.068	2014-02-24 10:12:02.796	2014-02-24 10:12:06.212	2014-02-24 10:12:06.977	2014-02-24 10:12:08.849	2014-02-24 10:12:08.849	2014-02-24 10:12:18.068	19	26	28	26	20	28	0.3243	0.3423	0.0000	0.2222	0.3743	2	0.6667	0	1	0.3333	0	1	0.3333	1
p13	53	45	45	true	false	H	H	H	H	0.7603	0.6525	9.4471	0.0291	2014-02-24 10:12:22.78	2014-02-24 10:12:41.0	2014-02-24 10:12:23.419	2014-02-24 10:12:39.128	2014-02-24 10:12:23.419	2014-02-24 10:12:28.13	2014-02-24 10:12:28.786	2014-02-24 10:12:30.658	2014-02-24 10:12:30.658	2014-02-24 10:12:39.128	8	13	19	2	13	19	0.5309	0.0000	0.0000	0.1770	0.3016	2	0.6667	0	2	0.6667	0	0	0.0000	0
p13	54	46	4	true	false	H	H	L	H	0.7494	0.6712	3.7593	0.0299	2014-02-24 10:12:41.312	2014-02-24 10:12:56.164	2014-02-24 10:12:41.89	2014-02-24 10:12:54.697	2014-02-24 10:12:41.89	2014-02-24 10:12:45.946	2014-02-24 10:12:46.304	2014-02-24 10:12:48.176	2014-02-24 10:12:48.176	2014-02-24 10:12:54.697	6	11	21	6	5	21	0.0000	0.1403	0.0000	0.0468	0.1051	2	0.6667	0	2	0.6667	0	0	0.0000	0
p13	55	47	22	true	false	L	L	H	H	0.5790	0.4506	10.6968	0.0342	2014-02-24 10:12:56.46	2014-02-24 10:13:14.416	2014-02-24 10:12:58.067	2014-02-24 10:13:12.076	2014-02-24 10:12:58.067	2014-02-24 10:13:01.624	2014-02-24 10:13:02.326	2014-02-24 10:13:04.198	2014-02-24 10:13:04.198	2014-02-24 10:13:12.076	2	16	24	1	16	29	0.1201	0.0000	0.1753	0.0985	0.1390	1	0.3333	0	1	0.3333	0	0	0.0000	0
p13	56	48	23	true	false	M	H	L	H	0.7359	0.6169	3.9530	0.0312	2014-02-24 10:13:19.283	2014-02-24 10:13:36.271	2014-02-24 10:13:19.876	2014-02-24 10:13:34.384	2014-02-24 10:13:19.876	2014-02-24 10:13:23.698	2014-02-24 10:13:24.213	2014-02-24 10:13:26.085	2014-02-24 10:13:26.085	2014-02-24 10:13:34.384	12	22	27	23	22	2	0.1096	0.0000	0.1141	0.0746	0.1468	1	0.3333	0	1	0.3333	0	0	0.0000	0
p13	57	49	7	true	false	M	L	H	L	0.6619	0.4377	9.7849	0.0103	2014-02-24 10:13:36.568	2014-02-24 10:13:52.963	2014-02-24 10:13:37.878	2014-02-24 10:13:51.871	2014-02-24 10:13:37.878	2014-02-24 10:13:42.527	2014-02-24 10:13:42.917	2014-02-24 10:13:44.789	2014-02-24 10:13:44.789	2014-02-24 10:13:51.871	1	21	26	1	21	26	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p13	58	50	20	true	false	H	H	H	H	0.7423	0.6308	9.6190	0.0346	2014-02-24 10:13:53.26	2014-02-24 10:14:09.749	2014-02-24 10:13:53.728	2014-02-24 10:14:06.473	2014-02-24 10:13:53.728	2014-02-24 10:13:57.16	2014-02-24 10:13:57.55	2014-02-24 10:13:59.406	2014-02-24 10:13:59.406	2014-02-24 10:14:06.473	6	13	19	9	20	24	0.1157	0.2615	0.1013	0.1595	0.2640	0	0.0000	0	0	0.0000	0	0	0.0000	0
p13	59	51	52	true	false	H	H	H	H	0.7428	0.6585	9.5445	0.0298	2014-02-24 10:14:10.045	2014-02-24 10:14:25.911	2014-02-24 10:14:10.623	2014-02-24 10:14:24.117	2014-02-24 10:14:10.623	2014-02-24 10:14:13.711	2014-02-24 10:14:15.724	2014-02-24 10:14:17.596	2014-02-24 10:14:17.596	2014-02-24 10:14:24.117	0	1	3	0	1	21	0.0000	0.0000	0.5334	0.1778	0.2891	2	0.6667	0	2	0.6667	0	0	0.0000	0
p13	60	52	26	true	false	M	L	H	H	0.6549	0.4553	9.4471	0.0295	2014-02-24 10:14:26.207	2014-02-24 10:14:40.481	2014-02-24 10:14:26.784	2014-02-24 10:14:39.529	2014-02-24 10:14:26.784	2014-02-24 10:14:30.918	2014-02-24 10:14:31.371	2014-02-24 10:14:33.243	2014-02-24 10:14:33.243	2014-02-24 10:14:39.529	11	15	16	11	15	16	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
